"","x"
"1",0.570763097962058
"2",0.664885090661861
"3",0.623118818939904
"4",0.680373806133742
"5",0.662385478430629
"6",0.646091073805572
"7",1.09492710715669
"8",0.832151407521943
"9",0.721045107117805
"10",0.674848591187463
"11",0.711174571622761
"12",0.674414981154635
"13",0.670428826499718
"14",0.626221558580304
"15",0.615222633747889
"16",0.627519678511839
"17",0.653783228386483
"18",0.62827326445027
"19",0.597105183838463
"20",0.620243666567444
"21",0.582458506979716
"22",0.614692012399059
"23",0.625483374899639
"24",0.631349144735057
"25",0.60079448643576
"26",0.59428096736978
"27",0.584011070070444
"28",0.652413745606519
"29",0.637437627834441
"30",0.700545981199481
"31",0.664459271495904
"32",0.68663533944626
"33",0.582467506375125
"34",0.628123616128508
"35",0.668645526749814
"36",0.688708276495537
"37",0.665345870895061
"38",0.60473319515725
"39",0.601657725590254
"40",0.626737969740112
"41",0.702028530278632
"42",0.718748961768941
"43",0.713424945862814
"44",0.636536416108625
"45",0.666505220410697
"46",0.738752208534461
"47",0.776024891078132
"48",0.702106502484473
"49",0.72706996253711
"50",0.641592630638458
"51",0.60723259780027
"52",0.640128984998769
"53",0.723969326773962
"54",0.657334622066295
"55",0.630726144048682
"56",0.588977729659553
"57",0.629178468964915
"58",0.589109423821262
"59",0.594824600443514
"60",0.573335064593211
"61",0.586238285204742
"62",0.581561909243935
"63",0.584616802730433
"64",0.609445843708442
"65",0.57615811816114
"66",0.598422394398762
"67",0.643224715116409
"68",0.714879477998276
"69",0.655020540038379
"70",0.659505638943763
"71",0.59892801210881
"72",0.663991526783037
"73",0.62934327252272
"74",0.626979552558148
"75",0.602467447708229
"76",0.610151319440486
"77",0.689268068728466
"78",0.668058751311373
"79",0.607195811927816
"80",0.611686159535798
"81",0.722908499783909
"82",0.66324079211846
"83",0.622320275808517
"84",0.612937305392858
"85",0.666629527681442
"86",0.694438745313409
"87",0.710119175244597
"88",0.675052319761065
"89",0.721898947776597
"90",0.726507852629472
"91",0.632753993689824
"92",0.592364366454667
"93",0.595661220273351
"94",0.595099945577854
"95",0.605816677075139
"96",0.579465289151532
"97",0.654869929749802
"98",0.632602236695575
"99",0.653664926752413
"100",0.703924117054063
"101",0.633199598817357
"102",0.752888283189793
"103",0.748464478352667
"104",0.659064640450421
"105",0.668119028699966
"106",0.687705090646394
"107",0.622718607467041
"108",0.657602132203812
"109",0.600256350040437
"110",0.575147983240299
"111",0.597742081422807
"112",0.683680423191166
"113",0.698064450216386
"114",0.668108543359256
"115",0.696542323492288
"116",0.606504341496298
"117",0.635698830864942
"118",0.687169818922161
"119",0.663169359160994
"120",0.622315237958457
"121",0.665414348423697
"122",0.696292530874817
"123",0.742178857449333
"124",0.676778740412707
"125",0.616506983378625
"126",0.611315680700325
"127",0.645261491234344
"128",0.671778248007368
"129",0.700742395388088
"130",0.608860522247954
"131",0.616541123199993
"132",0.640355707000969
"133",0.600866777506262
"134",0.623132620682623
"135",0.613367558960767
"136",0.630360923158989
"137",0.665015211260111
"138",0.642366583399223
"139",0.660764128145069
"140",0.654707025919329
"141",0.677048338377643
"142",0.677984865135681
"143",0.684469647801586
"144",0.680581487644869
"145",0.658823000931228
"146",0.663518835372157
"147",0.676402060481949
"148",0.631955777799372
"149",0.629384116095493
"150",0.648875976146687
"151",0.676260916240855
"152",0.655382409738294
"153",0.586899033233206
"154",0.58784567029415
"155",0.592835818804039
"156",0.593343588387927
"157",0.574622573113044
"158",0.661165906510771
"159",0.609780661280856
"160",0.577262089449005
"161",0.568323073647681
"162",0.573024969053616
"163",0.6201294723909
"164",0.622100245648199
"165",0.578083240071943
"166",0.632891976305246
"167",0.675514555437376
"168",0.57943084914785
"169",0.580916607343286
"170",0.630441623596471
"171",0.633388312763923
"172",0.605137441993203
"173",0.656905399409834
"174",0.67271067798142
"175",0.710688140267776
"176",0.696695049228437
"177",0.687436749008911
"178",0.685188730636106
"179",0.686734650797039
"180",0.64283329121713
"181",0.709676822296082
"182",0.730802191382408
"183",0.673929852026581
"184",0.64797052897971
"185",0.658752911295518
"186",0.660687848928378
"187",0.652881329244822
"188",0.640843887744286
"189",0.644828142284705
"190",0.695773662118744
"191",0.626741854983107
"192",0.677758008282404
"193",0.671188005723467
"194",0.713530720066027
"195",0.728447345445854
"196",0.618745641894099
"197",0.690595879455007
"198",0.646861915711377
"199",0.685743254385447
"200",0.684420353880305
"201",0.600117037598947
"202",0.615752442367924
"203",0.670728261718693
"204",0.627562793116708
"205",0.576917607057972
"206",0.571308866238342
"207",0.586396922392291
"208",0.571264739885716
"209",0.584984913000893
"210",0.590754382419986
"211",0.570718744901633
"212",0.577108831952022
"213",0.605927859671147
"214",0.661344868251314
"215",0.657682431265891
"216",0.612401595526393
"217",0.645658744138855
"218",0.595558712880424
"219",0.615861264715702
"220",0.633303142584177
"221",0.624102281550201
"222",0.601834693587044
"223",0.576144294194627
"224",0.590243253752994
"225",0.598190664124086
"226",0.594739540440675
"227",0.697890386047935
"228",0.746459341489887
"229",0.732901531391754
"230",0.717038191442311
"231",0.713495547591569
"232",0.648718309118734
"233",0.689508855263096
"234",0.670175246075254
"235",0.589974607305328
"236",0.598856107877103
"237",0.642285860542458
"238",0.634841093639433
"239",0.621000419960853
"240",0.603184527402026
"241",0.644979194582743
"242",0.670650528554884
"243",0.675117641436973
"244",0.657282284665265
"245",0.614877564592569
"246",0.656140088192239
"247",0.590982231287707
"248",0.637997755200477
"249",0.609113456009159
"250",0.576838184910296
"251",0.579498033143279
"252",0.576355035642927
"253",0.607032516735585
"254",0.60969798624537
"255",0.763716173202177
"256",0.706016790466504
"257",0.739205954505397
"258",0.780655125562301
"259",0.659963391653721
"260",0.638842362244043
"261",0.666349260110278
"262",0.657417860391364
"263",0.611689984049376
"264",0.61939065017703
"265",0.609718505535942
"266",0.606913424166092
"267",0.610814851185726
"268",0.580921855970944
"269",0.578674727773303
"270",0.569886521386056
"271",0.569466011251386
"272",0.576345578569087
"273",0.589617246889435
"274",0.606298680426498
"275",0.689431087859839
"276",0.773226587893198
"277",0.725427441011537
"278",0.707109505047971
"279",0.63915448664055
"280",0.698374350893434
"281",0.68286849711375
"282",0.645225990465211
"283",0.602136965157584
"284",0.62432502417625
"285",0.644497186911635
"286",0.695110124755799
"287",0.693320754468888
"288",0.710924949535705
"289",0.701570449744388
"290",0.688374108051114
"291",0.58547883592091
"292",0.68781365329857
"293",0.7462458862988
"294",0.669558455015398
"295",0.637685486385138
"296",0.577447802104188
"297",0.589950498441095
"298",0.592276474843539
"299",0.607898053471567
"300",0.606906361440174
"301",0.670760492550315
"302",0.600761357522607
"303",0.581075116637208
"304",0.58103747876992
"305",0.574360389790999
"306",0.603008783123326
"307",0.602790864903911
"308",0.600077675865348
"309",0.606533522817608
"310",0.625242118741362
"311",0.576056733009055
"312",0.577538251247583
"313",0.571598836054645
"314",0.623952781600466
"315",0.658991167372707
"316",0.615780928368853
"317",0.597628006537944
"318",0.589437339337309
"319",0.577209333854273
"320",0.611580168008283
"321",0.661977906714699
"322",0.634657198696038
"323",0.568443134264319
"324",0.57157309798941
"325",0.622400427509799
"326",0.663402532956105
"327",0.637329200593308
"328",0.65820761290585
"329",0.632770731921948
"330",0.604981379453069
"331",0.591957832810325
"332",0.570070511695811
"333",0.600620426120478
"334",0.573251399601711
"335",0.569765800774792
"336",0.60531365147453
"337",0.600295088500033
"338",0.615129028341947
"339",0.594485150772124
"340",0.606274787717198
"341",0.591452711451567
"342",0.613113363011524
"343",0.63036222677297
"344",0.593897320569434
"345",0.650629915501928
"346",0.611560657780681
"347",0.618332073323068
"348",0.603066836816692
"349",0.634231781554993
"350",0.613054579578329
"351",0.614494056726532
"352",0.653095901389874
"353",0.610521694267957
"354",0.610516644749825
"355",0.671274741017963
"356",0.603556012362786
"357",0.642875077446172
"358",0.73767439403473
"359",0.760749374065295
"360",0.746736007568283
"361",0.654699665189863
"362",0.622742221659266
"363",0.611950042792454
"364",0.636503562647263
"365",0.636342780010056
"366",0.689804959665352
"367",0.695505399234799
"368",0.690123495594316
"369",0.697958501259011
"370",0.597690775734841
"371",0.571853083843034
"372",0.621504259049786
"373",0.609469188251832
"374",0.594422540705676
"375",0.572388777862018
"376",0.565858231700352
"377",0.565824739164303
"378",0.571235924674653
"379",0.643052689676314
"380",0.626216609931832
"381",0.624451802978828
"382",0.612602177307047
"383",0.57477101371141
"384",0.579165373833797
"385",0.575722248087969
"386",0.565819278018573
"387",0.619674896511643
"388",0.579671024132658
"389",0.674596481062758
"390",0.711634945680321
"391",0.703391131321574
"392",0.609905062725382
"393",0.618111167933182
"394",0.625323255237661
"395",0.611618496807427
"396",0.640511086160709
"397",0.729167711897421
"398",0.723201821772447
"399",0.625073604826337
"400",0.679667688399208
"401",0.683557720696625
"402",0.690508841177534
"403",0.711376147986127
"404",0.636121744752152
"405",0.570387139105436
"406",0.606295717880056
"407",0.597545526669221
"408",0.599953421472556
"409",0.600558715994039
"410",0.658190925216163
"411",0.653519634148491
"412",0.602396865234164
"413",0.594462564761998
"414",0.654242169848235
"415",0.653509581947408
"416",0.637566032331645
"417",0.590930001135356
"418",0.59822679663504
"419",0.624037706265984
"420",0.5863345576175
"421",0.597693408661557
"422",0.630146460553568
"423",0.599687541043071
"424",0.582026499733095
"425",0.637161226946264
"426",0.664696130082627
"427",0.627232786135645
"428",0.563994098369259
"429",0.574166076594165
"430",0.585721044588515
"431",0.577419918078339
"432",0.568391630621444
"433",0.562786104410897
"434",0.567494446817835
"435",0.563183045574161
"436",0.613896210732982
"437",0.65788870200921
"438",0.79269847922964
"439",0.592825191940201
"440",0.587321793975038
"441",0.579114810762442
"442",0.572122941889094
"443",0.600906801156844
"444",0.575623386060344
"445",0.621681249363201
"446",0.607221640820012
"447",0.60181783929083
"448",0.563390706246959
"449",0.589638436197182
"450",0.640244426664164
"451",0.6253232496611
"452",0.621345685815106
"453",0.613347876074327
"454",0.568636047274006
"455",0.567482563865987
"456",0.585791221113861
"457",0.564472819318917
"458",0.564943314765385
"459",0.565824283729714
"460",0.585067032337854
"461",0.758850651087428
"462",0.642825490990063
"463",0.684039116585335
"464",0.739028282293415
"465",0.703153967012528
"466",0.733241014829246
"467",0.654294211592492
"468",0.60108813543041
"469",0.619698815193311
"470",0.619242740934152
"471",0.618461984652662
"472",0.633250634182995
"473",0.603496713773923
"474",0.65549270887978
"475",0.6606495673374
"476",0.659339018983545
"477",0.69224329354092
"478",0.671526772603
"479",0.746410599817597
"480",0.690534835153587
"481",0.670679455616535
"482",0.633633150291767
"483",0.651685034732859
"484",0.665274806037878
"485",0.629224802518631
"486",0.577614757114757
"487",0.617973304249248
"488",0.635669949585613
"489",0.691355465334106
"490",0.685660517436842
"491",0.601527045061346
"492",0.605198819202615
"493",0.654520395139568
"494",0.648131308278514
"495",0.614125277288909
"496",0.646468600151208
"497",0.690665302705531
"498",0.647519128412031
"499",0.648902653313768
"500",0.580073831539127
"501",0.582784257329958
"502",0.592593457123916
"503",0.62933294501853
"504",0.665081502539553
"505",0.650696166182441
"506",0.582272094225694
"507",0.58894637175742
"508",0.616581571450612
"509",0.612478299427552
"510",0.644481561804959
"511",0.631440502251994
"512",0.592579976011355
"513",0.585656888831283
"514",0.645633283947324
"515",0.672614707637711
"516",0.662672377256279
"517",0.653229418783587
"518",0.577103915477303
"519",0.605277556539151
"520",0.59571680509869
"521",0.584623097789102
"522",0.592473814883359
"523",0.620103734226842
"524",0.582123758610138
"525",0.705013388004044
"526",0.618749311454216
"527",0.647329909193767
"528",0.624036865771505
"529",0.584779796271346
"530",0.603151644055688
"531",0.6070894606364
"532",0.573599290720358
"533",0.574137654806899
"534",0.590619443243511
"535",0.578187032452076
"536",0.576348433371466
"537",0.602813210004987
"538",0.610633140901049
"539",0.597514190033137
"540",0.615007862841951
"541",0.632700414135897
"542",0.639762971838331
"543",0.614654770464499
"544",0.590350843880042
"545",0.650724319035283
"546",0.622694813615701
"547",0.58826285339549
"548",0.620268636213999
"549",0.621021251207779
"550",0.624973165558115
"551",0.608675546905251
"552",0.607474325065947
"553",0.60093090596356
"554",0.577896459872468
"555",0.623453492170453
"556",0.635885754528347
"557",0.610680176393001
"558",0.595908239442944
"559",0.635476357633166
"560",0.647891071929958
"561",0.636191110004159
"562",0.701703189729403
"563",0.652565754857325
"564",0.681709071094675
"565",0.683109663104723
"566",0.692096356023692
"567",0.648902737933996
"568",0.645098388298487
"569",0.623447370388277
"570",0.604894024563033
"571",0.647918059347233
"572",0.668831636289551
"573",0.677112090003513
"574",0.681531419672129
"575",0.696704222367569
"576",0.688040707947954
"577",0.71383167622404
"578",0.644018492011385
"579",0.631517491828586
"580",0.76096999994648
"581",0.700906743363514
"582",0.629296402008512
"583",0.632352499235347
"584",0.657052335328842
"585",0.674579968071722
"586",0.723803434147878
"587",0.631956826883586
"588",0.633465977590651
"589",0.711024827748735
"590",0.627271661424494
