"","x"
"1",90.0852208666081
"2",96.2072237272527
"3",108.275416925424
"4",108.548941680738
"5",103.490564502929
"6",97.8877764240944
"7",97.2791418664429
"8",97.3079992442956
"9",110.755161300017
"10",109.718984642248
"11",110.935563658982
"12",102.944138868954
"13",97.0750202063839
"14",94.053411424136
"15",95.4768827643049
"16",105.674674034362
"17",95.1345115279119
"18",95.8116797716644
"19",91.5453863330834
"20",104.992560216529
"21",95.9881504067974
"22",90.828587665133
"23",89.6378180459734
"24",88.1875800622664
"25",89.0110589880784
"26",91.3072385545804
"27",109.425217094691
"28",109.067500819501
"29",106.741761528238
"30",102.046487483725
"31",105.118536625488
"32",107.713292896461
"33",107.693184788081
"34",98.9982632942181
"35",99.1795548484306
"36",94.9162466360334
"37",101.514518361842
"38",100.564541141617
"39",101.266470741965
"40",100.202296785199
"41",96.333259103347
"42",89.8014205270314
"43",99.1394391685825
"44",100.375315183013
"45",102.936483223429
"46",101.038261399676
"47",107.256753388666
"48",100.790398859853
"49",94.6087667030616
"50",94.5951560756676
"51",92.8914921537969
"52",92.3231870002948
"53",99.7691408437944
"54",98.49999471421
"55",95.6551320078155
"56",90.2394922533297
"57",103.276166442251
"58",99.1171229598844
"59",97.3287476648122
"60",97.9802650226226
"61",98.8093782481545
"62",99.6845130771122
"63",98.5601377201397
"64",91.3990853825351
"65",94.5800663433745
"66",92.8935600261472
"67",104.290425324007
"68",102.631086608917
"69",94.3783207629274
"70",103.935396847645
"71",99.3294959490083
"72",92.8943819953204
"73",92.5768783439197
"74",92.847232183495
"75",92.497357144318
"76",90.8944837971062
"77",89.1368056868011
"78",87.7915832507692
"79",91.8398610108952
"80",95.8842056697944
"81",98.4784023696431
"82",106.652030094185
"83",103.26267290011
"84",104.05159738729
"85",108.354970089351
"86",105.654122522444
"87",159.240625442878
"88",103.098299192818
"89",97.6435167696816
"90",98.0302833727073
"91",96.5146969540547
"92",100.152513964455
"93",91.7331123337951
"94",92.5293565993741
"95",90.6860047907744
"96",101.501538180671
"97",95.9651013008513
"98",93.653419506016
"99",92.1174296684974
"100",91.1858096720079
"101",99.3291252995866
"102",101.069035140161
"103",96.7193225885918
"104",104.31581250715
"105",101.539597405302
"106",97.772647859148
"107",95.6753797789865
"108",95.4252856381014
"109",93.9635821162431
"110",100.468493188235
"111",95.5510552286071
"112",90.8255649671353
"113",88.9272001231672
"114",90.4446423906288
"115",89.7317450161637
"116",92.4661487362762
"117",92.0624276239884
"118",90.8742824265393
"119",92.2076310009634
"120",95.3812186022655
"121",93.1442988275216
"122",98.7683566935449
"123",94.3024756930658
"124",100.740220776558
"125",92.9481148678589
"126",92.9673598338459
"127",93.3519383198038
"128",91.9045830447603
"129",91.8518486032847
"130",90.9855201219342
"131",94.642541993375
"132",95.7885168213055
"133",92.1655679101516
"134",89.5680627941214
"135",88.0126779646838
"136",88.1217487342735
"137",89.1299790858138
"138",87.6259671321018
"139",87.5444288710133
"140",88.140826229585
"141",91.3885059189899
"142",87.9841418063265
