"","x"
"179",92.2090777865434
"180",97.350869147607
"181",96.9808231934946
"182",96.1160641382643
"183",89.1041191778471
"184",92.9671643088327
"185",101.73275840236
"186",109.054275265207
"187",111.455487333443
"188",113.682098129654
"189",109.54005367149
"190",104.136742622485
"191",101.655882659269
"192",100.123528472032
"193",105.398805584258
"194",109.844271942759
"195",103.501157420028
"196",97.7575056955244
"197",95.2307611515456
"198",94.6921431888621
"199",96.3981124977406
"200",94.6825456315164
"201",92.8865995795925
"202",92.9449326957867
"203",92.0851359959651
"204",95.0674011231613
"205",92.4144593195768
"206",99.3782149770436
"207",108.608549765532
"208",105.949646600995
"209",103.542669336234
"210",107.171233201403
"211",103.063476541484
"212",98.7998536326514
"213",102.767280173645
"214",99.1620650892866
"215",97.9565131530271
"216",96.3648764625203
"217",90.8011252298214
"218",92.2561874526066
"219",97.518699397595
"220",103.810607316074
"221",100.263368308964
"222",97.076171556659
"223",97.1137522217486
"224",94.4736356585909
"225",92.0034754183687
"226",89.7439594722454
"227",97.3845761161409
"228",98.3674704879563
"229",100.079406252492
"230",102.02663348678
"231",98.4885417956204
"232",87.7544439217087
"233",86.9614376061417
"234",88.0721136152935
"235",87.2223428311366
"236",87.6907159711368
"237",87.7032387809484
"238",89.3258562721856
"239",119.345975291688
"240",89.4960454820241
"241",85.3971687116994
"242",89.4573360805627
"243",86.1676348057529
"244",88.3357002544418
"245",85.3932307843141
"246",83.6017273790702
"247",93.0651521716563
"248",91.3060490566928
"249",93.1054023443867
"250",100.212151450891
"251",91.5031810242778
"252",90.2150578778645
"253",96.8128989535255
"254",94.1212934835043
"255",89.716884148241
"256",92.0991107809865
"257",90.7663358845873
"258",83.7152417818264
"259",98.250347164122
"260",102.707537308926
"261",89.8549715649818
"262",90.1230053559668
"263",89.1369563912134
"264",109.436816996808
"265",102.466288881221
"266",96.36980382437
"267",89.6966630417434
"268",95.2719047397642
"269",94.5251766529323
"270",87.3321709255414
"271",92.7969904357463
"272",94.4908709137121
"273",92.4064296171667
"274",92.8133469621074
"275",89.9616182644275
"276",98.2962846522946
"277",100.245062493982
"278",92.9055559331563
"279",91.2638083549327
"280",103.636558701576
"281",94.7876825771319
"282",97.8469190753773
"283",92.8050529265072
"284",93.6342485165178
"285",91.0113457785952
"286",86.078914116682
"287",88.9169864172462
"288",87.919575161069
"289",95.1683331979661
"290",101.599868127376
"291",108.934046209096
"292",106.693997527764
"293",112.886720867965
"294",106.551729110572
"295",98.2825863335487
"296",99.0838245884441
"297",101.457617861364
"298",105.041152143556
"299",99.2969562666264
"300",100.55029300002
"301",99.2610073968197
"302",99.9183967990529
"303",100.000347494191
"304",97.3781082766048
"305",96.1390608601338
"306",96.4668332069141
"307",95.0751570038262
"308",98.6223121341408
"309",96.2754990602701
"310",95.3271387494348
"311",97.8397452607594
"312",110.554944743409
"313",108.72136207798
"314",96.3316236082112
"315",96.6580188978377
"316",94.9519561748337
"317",105.002591312569
"318",102.833938059135
"319",99.005175121444
"320",98.1322537381856
"321",95.1356993707727
"322",94.0648070346229
"323",98.9969628201627
"324",103.70391609612
"325",97.5719733735758
"326",94.4966236263002
"327",94.7619200260502
"328",92.6933279537911
"329",91.5402785780766
"330",91.4702123320581
"331",92.4788258754391
"332",90.8477530488847
"333",91.7106598993179
"334",95.2640970354683
"335",92.7505098552372
"336",90.0777297710576
"337",97.5747123498575
"338",93.7797390634722
"339",97.6960667482717
"340",95.0087423249919
"341",101.240526625033
"342",98.5848170242573
"343",99.888950942439
"344",98.3817847134001
"345",95.466104906169
"346",98.9595433959047
"347",96.5021405673989
"348",94.1459525148915
"349",103.65752750402
"350",100.828206475886
"351",90.718611377191
"352",105.898597267129
"353",108.013478895829
"354",105.241933537016
"355",113.049256705813
"356",115.194819357009
"357",111.743255162867
"358",110.045014995992
"359",107.69795152901
"360",101.909658594112
"361",94.2228717959296
"362",94.1948566213148
"363",91.8156816794733
"364",93.2110298939541
"365",92.8718498003528
"366",100.475399293415
"367",95.5940655168031
"368",110.969798802598
"369",106.238019393656
"370",111.504793685507
"371",107.720265237461
"372",109.019668729469
"373",105.518094162005
"374",98.9764417125952
"375",97.8291748057558
"376",96.5247873355017
"377",96.9755921147628
"378",96.8623032117192
"379",98.7204504253194
"380",94.3092436102565
"381",94.5437698826524
"382",94.7857364390821
"383",92.0569779029484
"384",92.3793561288203
"385",101.44351534591
"386",103.732747640502
"387",102.97266857779
"388",99.1874424225795
"389",94.1854265457173
"390",102.204165534261
"391",95.3992290842089
"392",109.170444991878
"393",102.812098705123
"394",96.5080081896855
"395",93.1251412631815
"396",93.7868723189465
"397",105.222679057645
"398",111.700248670489
"399",98.4383552058172
"400",95.2765692986725
"401",99.4562157383718
"402",93.8491183224117
"403",98.4692066963835
"404",101.215163201542
"405",101.034026671306
"406",99.4683947163432
"407",109.328407730274
"408",91.3797445117348
"409",89.6076347440123
"410",96.3048422899847
"411",95.8858601008672
"412",99.1697485940658
"413",93.2935465395696
"414",92.8123768492523
"415",92.9418327744918
"416",92.7433498290732
"417",99.8309212352155
"418",92.6383949581684
"419",92.258491637353
"420",93.6873028689561
"421",91.8100416166895
"422",93.2794241238064
"423",92.1115100138137
"424",106.069701410843
"425",105.251768541976
"426",110.536697716752
"427",110.51818785674
"428",106.023690521974
"429",100.378250701105
"430",96.8670928798241
"431",104.397881434467
"432",92.0005185732154
"433",96.7262845914317
"434",99.7384135415003
"435",101.601587384938
"436",98.3340409026155
"437",102.737865775368
"438",105.300901471502
"439",100.979025764308
"440",96.0638391874518
"441",94.7570050035231
"442",92.7998275810775
"443",92.7873193900075
"444",95.0014082000455
"445",95.1513325268692
"446",93.1519434514608
"447",96.1225604663842
"448",97.5416008181411
"449",94.0767004047095
"450",87.9080516083892
"451",88.4954177655795
"452",88.5102440087853
"453",87.6950333808785
"454",92.6136164262146
"455",99.6085137106496
"456",98.8986725983516
"457",95.6193030048792
"458",99.0685743314183
"459",97.2807240845613
"460",91.7178897710787
"461",88.9900713162193
"462",89.2047011529394
"463",89.9796299212147
"464",97.8139319423364
"465",101.838188226064
"466",96.2168065715001
"467",93.0045328928533
"468",100.185584137807
"469",96.4891730214087
"470",92.6274256496233
"471",94.3310794298369
"472",87.3448574641658
"473",85.070067544156
"474",86.0552876438063
"475",82.9849355876295
"476",85.9684901730423
"477",84.1558282441242
"478",83.2474070143831
"479",83.8243278576347
"480",83.7095853172377
"481",81.687200281622
"482",82.8842621744234
"483",88.7376455682999
"484",94.1751581003899
"485",91.1895903096453
"486",92.9069965401275
"487",89.7570869174178
"488",88.0785936762626
"489",88.6845931682278
"490",85.3872573685267
"491",88.3108535161146
"492",87.3023860390858
"493",88.6705250066372
"494",96.9072463025387
"495",104.679501527529
"496",102.99790131138
"497",91.3415660285613
"498",87.213664138395
"499",85.8218935087716
"500",98.8758797125346
"501",96.6655020389517
"502",93.8658019910066
"503",98.4725640040449
"504",96.0982645295276
"505",96.2385495986584
"506",88.8214538209566
"507",87.2915296680703
"508",86.0855438187435
"509",86.1587494875895
"510",85.7919507122208
"511",84.9445308543167
"512",87.20773183848
"513",89.98837747932
"514",97.3520595518286
"515",94.4778682988265
"516",90.1071512439626
"517",89.0489413384193
"518",87.7832185790814
"519",89.7757033086346
"520",93.2714159314512
"521",103.577469944248
"522",95.3028179321238
"523",97.5811793621645
"524",90.6420172283412
"525",91.6120547670461
"526",93.3970963175471
"527",97.174968150422
"528",94.9594864122681
"529",89.2231636185013
"530",98.4959338991878
"531",98.221714153265
"532",88.010523596909
"533",89.5471814553238
"534",91.0568614611766
"535",93.7691922358358
"536",97.7408839393285
"537",91.4187714678735
"538",92.656959553935
"539",87.6816729993256
"540",97.3322253676866
"541",93.8548719432198
"542",90.8821266690344
"543",92.0673499055016
"544",86.4793110942518
"545",93.3982232222579
"546",88.4258091474366
"547",87.4027326983546
"548",94.678379690369
"549",92.4900262235905
"550",91.8217442481755
"551",98.6743508833139
"552",98.7245537941548
"553",100.279782456454
"554",96.5838370060458
"555",97.5054065766092
"556",93.136927488171
"557",91.932268676507
"558",98.3436436382389
"559",88.0932732360201
"560",87.9246524737127
"561",89.050402713383
"562",99.8783772920719
"563",119.572327308548
"564",101.501333565155
"565",99.925526876873
"566",94.5862039101014
"567",94.709820561302
"568",90.7650417172318
"569",87.2096644404672
"570",86.8368716206883
"571",87.6593572563139
"572",103.402199516274
"573",104.933989422219
"574",99.8158062842909
"575",101.013957992642
"576",93.50382524362
"577",92.7651801222442
"578",95.7629992898222
"579",94.7586494384855
"580",101.867298493061
"581",89.9542093680968
"582",98.4698458972234
"583",87.6627730864959
"584",88.3099068605634
"585",100.711035949323
"586",92.3536682657163
"587",84.7407022033509
"588",91.2373988605067
"589",92.1518777635796
"590",90.737961450854
"591",94.4156882137863
"592",92.0841752083449
"593",91.8054819972002
"594",94.2389042455935
"595",93.5244265395894
"596",91.9287210436217
"597",87.4972126315535
"598",96.7546336713891
"599",101.08424766005
"600",94.5657464934885
"601",89.7624654283456
"602",91.1227328566274
"603",89.3950052933959
"604",88.781152387393
"605",89.8729559587701
"606",87.7390012924684
"607",92.3480567745821
"608",92.2941931521196
"609",95.1258269960476
"610",94.0050815721635
"611",93.9290533307229
"612",90.7192837742271
"613",101.99478568397
"614",93.6029648305368
"615",92.1237731017386
"616",93.0104540938473
"617",103.388696778553
"618",99.9233211925817
"619",98.9075567715771
"620",94.894338572162
"621",91.3617630365417
"622",92.7795869910957
"623",91.7605161529243
"624",94.657145797508
"625",94.7933800219197
"626",90.9635821119508
"627",91.0369535451651
"628",90.5237962241095
"629",88.3361470529927
"630",93.2591334376991
"631",83.2867699898928
"632",82.9183557799618
"633",82.916986802056
"634",82.8372120281386
"635",82.6467302992803
"636",90.4677936583832
"637",92.6725836814351
"638",90.523650954582
"639",88.0196747219801
"640",93.0076761970817
"641",95.0509211717973
"642",88.1949924821961
"643",94.3491653955196
"644",86.1605624608875
"645",93.7881238980805
"646",90.9944834795314
"647",91.7076959637278
"648",100.847973973352
"649",94.2417788557543
"650",90.3289005757931
"651",87.6726992764219
"652",84.3014431513979
"653",82.3405373447291
"654",86.5996008748067
"655",92.7870775744072
"656",100.423359145411
"657",97.4946599805288
"658",95.6224623853323
"659",89.9021257218397
"660",90.6504725314969
