"","x"
"1",0.741052777591004
"2",0.815550524149441
"3",0.79120324538624
"4",0.937649512071121
"5",0.925294376222432
"6",0.867249152780934
"7",0.808976737601252
"8",0.853582327353501
"9",0.86288066335835
"10",0.955697037722453
"11",0.90274129638316
"12",0.871788697892298
"13",0.878135427271611
"14",0.854333522016529
"15",0.882410964505573
"16",0.848531289386435
"17",0.837473070771446
"18",0.870583251806427
"19",0.894444727630443
"20",0.800309862558919
"21",0.807945354179503
"22",0.887954358100286
"23",0.947392073184954
"24",0.955731454908698
"25",0.960944375922782
"26",0.915422889460407
"27",0.939676398435139
"28",0.959898919661002
"29",0.903252254378039
"30",0.841023224345714
"31",0.862963045306451
"32",0.936649534129701
"33",0.914153538925787
"34",0.909166728299879
"35",0.878607588466514
"36",0.934782491528086
"37",0.881943933401949
"38",0.924308288948446
"39",0.946342255291126
"40",0.881985646005864
"41",0.815707253043995
"42",0.868575678281349
"43",0.891750545648864
"44",0.829083322369888
"45",0.858587701421344
"46",0.891989286384693
"47",0.881952164795484
"48",0.800613875227113
"49",0.814854880048728
"50",0.788449310633651
"51",0.818101589925313
"52",0.798721035281018
"53",0.834799140940866
"54",0.874384862577931
"55",0.903378094367606
"56",0.823525230901992
"57",0.883232958163685
"58",0.881495277382845
"59",0.883676723611452
"60",0.878986138153032
"61",0.867598003754545
"62",0.881654205354386
"63",0.873234242119974
"64",0.895912511816657
"65",0.874863158777655
"66",0.841337743671586
"67",0.869322449686518
"68",0.84481909842148
"69",0.851039288057583
"70",0.838463462846534
"71",0.822885255838054
"72",0.855994728911981
"73",0.844430660965612
"74",0.882126795612336
"75",0.855733198253286
"76",0.81045031074272
"77",0.801787796680531
"78",0.846809023523374
"79",0.830343883058533
"80",0.856284425560974
"81",0.823983914024775
"82",0.860454066637926
"83",0.860861328636622
"84",0.881393433825335
"85",0.895363607667826
"86",0.914853516923402
"87",0.903772573736658
"88",0.848558108513983
"89",0.833869929272852
"90",0.924642974514323
"91",0.834426111546939
"92",0.816787687280564
"93",0.856750286835525
"94",0.789370149799382
"95",0.836111720246516
"96",0.859084065245332
"97",0.841365630115172
"98",0.864655956449763
"99",0.818085673530011
"100",0.869740654554482
"101",0.868335523649539
"102",0.864735218187371
"103",0.81993898782015
"104",0.852666439286816
"105",0.82115094178395
"106",0.773629997327788
"107",0.834535239133275
"108",0.869293415785505
"109",0.854798643123309
"110",0.837158645489457
"111",0.812083720162031
"112",0.799818865709829
"113",0.855712416132136
"114",0.806792579620556
"115",0.793637375356604
"116",0.909265556495577
"117",0.832824635403415
"118",0.863473555360656
"119",0.820934835818705
"120",0.826870142495368
"121",0.867532711914345
"122",0.875755427566606
"123",0.843968076131296
"124",0.826773465898679
"125",0.786467707483883
"126",0.759563481276696
"127",0.7533284466651
"128",0.80614553060363
"129",0.778444912856717
"130",0.768154698562394
"131",0.783151776730406
"132",0.803537900875802
"133",0.789159795496068
"134",0.773059706068506
"135",0.795785685943944
"136",0.769027479466956
"137",0.840337429199554
"138",0.862755453532919
"139",0.849829540024867
"140",0.863688984279346
"141",0.843799684469044
"142",0.823479167042193
"143",0.860461180937588
"144",0.858913026455086
"145",0.861368161329422
"146",0.843948085094088
"147",0.806906782346687
"148",0.766668475083673
"149",0.812576518459316
"150",0.804456890320743
"151",0.788641140503857
"152",0.791139598293787
"153",0.815917293994497
"154",0.815954680896213
"155",0.78329976754623
"156",0.851579854800841
"157",0.860427763143415
"158",0.869977393997125
"159",0.861447655356709
"160",0.882806023069488
"161",0.883511957609959
"162",0.834813672898939
"163",0.840240025743032
"164",0.762407725174901
"165",0.786422515974357
"166",0.746096568147152
"167",0.725028810634482
"168",0.756266103045146
"169",0.781159283683248
"170",0.765352283595639
"171",0.861208972590074
"172",0.889531609046375
"173",0.836406516993222
"174",0.799254931450589
"175",0.844277205574924
"176",0.860108919864046
"177",0.86603987140076
"178",0.78395615137126
"179",0.803085980492264
"180",0.816559933221424
"181",0.792726467917051
"182",0.815616138598561
"183",0.810587868967134
"184",0.790057855578036
"185",0.776428649212024
"186",0.809966075656523
"187",0.765679399710163
"188",0.806203769046237
"189",0.744071379308116
"190",0.73025145709919
"191",0.714102972016198
"192",0.775766036775936
"193",0.789497277719358
"194",0.80037481045226
"195",0.87715209120452
"196",0.876376886987114
"197",0.873244740913441
"198",0.843169325459128
"199",0.869830886307143
"200",0.833276240871055
"201",0.80428172238498
"202",0.767497377060105
"203",0.790824183832122
"204",0.757980869299639
"205",0.841381464055554
"206",0.806075191669272
"207",0.855422900289157
"208",0.76765601204646
"209",0.772125321023136
"210",0.788611124144269
"211",1.35645731077552
"212",0.822377103572553
"213",0.811896689059226
"214",0.797105823975499
"215",0.840384732393225
"216",0.85025424842172
"217",0.893591551546609
"218",0.847697720393357
"219",0.806138231943524
"220",0.83445873249797
"221",0.82499865336632
"222",0.836062706322826
"223",0.791706730210618
"224",0.853889769635348
"225",0.768346717013127
"226",0.799367011235126
"227",0.892340498071505
"228",0.840583824636731
"229",0.760253371601215
"230",0.786927569817367
"231",0.765094209470178
"232",0.744445071781529
"233",0.821910201552708
"234",0.842844677307397
"235",0.820719898394266
"236",1.02857987517644
"237",0.865800025111448
"238",0.811677658952225
"239",0.804924983323418
"240",0.836670616975737
"241",0.895834040157503
"242",0.872657690618263
"243",0.928284291907299
"244",0.905591432310942
"245",0.867897834000977
"246",0.851391506477944
"247",0.837692477473087
"248",0.799322834595164
"249",0.801514056534887
"250",0.81767317011124
"251",0.858507308229532
"252",0.833463315054433
"253",0.824470506813805
"254",0.810720733868018
"255",0.818241512042926
"256",0.785706158777673
"257",0.797225889731836
